extract_date	tx_incid		R	taux_occupation_sae	tx_pos
2020-08-12	21.2678384311704	1.39	7	2.64739511021687
2020-08-13	23.3300567968935	1.41	6.9	2.86077361198724
2020-08-14	25.6979546745279	1.42	6.8	3.05740845869997
2020-08-15	25.3415770972265	1.44	7	3.12872796359298
2020-08-16	25.7113747506606	1.45	7	3.15018315018315
2020-08-17	28.9769266096147	1.47	7.1	3.36013998710099
2020-08-18	31.9979348590399	1.48	7.1	3.50793162974394
2020-08-19	34.9071091406927	1.49	7.2	3.65993411805906
2020-08-20	37.2571135834835	1.5	7.3	3.75090259752932
2020-08-21	39.1165396876459	1.49	7.3	3.78644195989111
2020-08-22	41.3069943364147	1.49	7.3	3.79658879881588
2020-08-23	41.7781881206291	1.48	7.3	3.83437387950831
2020-08-24	44.6992913588443	1.46	7.7	3.96057001979162
2020-08-25	47.7724887932299	1.45	7.9	4.09363823727462
2020-08-26	50.4907997698845	1.44	7.4	4.16613863505777
2020-08-27	53.883096792314		1.43	7.4	4.26729899906945
2020-08-28	57.5601976526706	1.42	7.5	4.40386105055165
2020-08-29	58.7173064392224	1.4	7.8	4.42827583104674
2020-08-30	59.1810446255853	1.39	7.8	4.44580606208603
2020-08-31	62.9118257904727	1.38	8	4.59483330374733
2020-09-01	65.9894965835692	1.37	8.3	4.74922116207019
2020-09-02	69.5711657914267	1.36	8.7	4.95496595764113
2020-09-03	73.1051191730346	1.35	9.1	5.17872610119362
2020-09-04	76.8090601856566	1.34	9.2	5.37237748380287
2020-09-05	78.3523689409158	1.33	9.4	5.44175839653192
2020-09-06	78.5790191156012	1.32	9.5	5.45803111920813
2020-09-07	82.7168759231801	1.31	10.5	5.62999905613558
2020-09-08	86.8920107200165	1.3	11.2	5.69133403002276
2020-09-09	90.2351007966262	1.28	11.7	5.71212548836006
2020-09-10	93.6214333407745	1.27	12	5.70274792048524
2020-09-11	95.4018301077112	1.26	12.4	5.62226762450845
2020-09-12	96.069851675205		1.25	12.9	5.62685533476156
2020-09-13	96.2070346756725	1.23	13.1	5.63310435386931
2020-09-14	99.8423841880607	1.22	13.9	5.72087678302141
2020-09-15	102.589026436551	1.21	14.9	5.78215884632484
2020-09-16	105.738270969022	1.2	15.7	5.92309465658547
2020-09-17	108.22545841228		1.19	15.7	6.11189191601664
2020-09-18	111.140597172214	1.18	16.2	6.37697700403999
2020-09-19	112.196309827985	1.16	16.4	6.48450898435817
2020-09-20	112.548214046576	1.14	16.5	6.50509995216775
2020-09-21	113.890221659845	1.12	18	6.77596355587493
2020-09-22	114.899709608937	1.1	18.7	7.12363466596407
2020-09-23	114.170552139061	1.08	19.7	7.3826273425357
2020-09-24	112.660048014348	1.06	20.6	7.58639040480362
2020-09-25	111.209188672448	1.04	21.6	7.76883798158754
2020-09-26	110.603794126906	1.02	21.8	7.81117543052293
2020-09-27	109.987961744373	1.01	22	7.81555949242623
2020-09-28	107.148870082524	1	22.9	7.82443849434711
2020-09-29	105.02998917313		1	23.7	7.88136275953435
2020-09-30	105.542934305313	1.01	24.4	8.07243879323421
2020-10-01	108.37606148888		1.03	24.9	8.42200769650598
2020-10-02	114.139238628085	1.06	25.1	8.92824025744535
2020-10-03	117.704505520669	1.1	25.5	9.17865689309144
2020-10-04	118.573828230153	1.15	26.4	9.23630872872989
2020-10-05	130.045011084461	1.2	27.9	9.99476269987978
2020-10-06	140.289002532413	1.24	28	10.6181296977631
2020-10-07	151.321796233053	1.29	27.8	11.228170335555
2020-10-08	163.049451653453	1.32	28	11.7380522993688
2020-10-09	174.723426769321	1.35	28.4	12.1050462141772
2020-10-10	180.75649655075		1.37	28.8	12.2903691206782
2020-10-11	182.557768991671	1.39	29.3	12.3485928171797
2020-10-12	197.149865106614	1.4	30.4	12.7927115524912
2020-10-13	209.739387638646	1.4	32.3	13.1019746248734
2020-10-14	221.122594438306	1.41	32.9	13.2440294115283
2020-10-15	234.356280624707	1.41	34.4	13.453664858498
2020-10-16	247.640664876498	1.41	35.4	13.7036499169086
2020-10-17	253.318848200196	1.42	36.9	13.8081850183814
2020-10-18	255.469042620566	1.42	38.3	13.8588961223856
2020-10-19	275.233832524876	1.43	41.3	14.4968604089519
2020-10-20	298.076293222281	1.44	42.9	15.3425971763315
2020-10-21	324.023264865049	1.44	44.3	16.2821941272247
2020-10-22	351.526965339209	1.44	45.7	17.2243053201314
2020-10-23	383.271409871298	1.43	48.1	18.2038116417255
2020-10-24	397.539933039486	1.41	49.2	18.6487923279776
2020-10-25	401.267731965233	1.39	50.9	18.7664970902358
2020-10-26	432.458971136741	1.36	54.6	19.6056335362243
2020-10-27	448.22606947308		1.33	57.5	20.0713789695788
2020-10-28	436.29562179112		NA	60	20.1832381640866
