Temps Sain Incubation Asymptotiques Benins Graves QuarantaineB QuarantaineG Hopital Morts RetablisTotal Total ConfinesGrave ConfinesAsymptotique ConfinesBenin ConfinesRetabli ConfinesTotal InfectesTotal InfectesConnu ConfinesSains
454.415 20103.3565629812 93.5447068749 80.9365966767 8.8184625524 9.5926258091 43.7456434378 0.0000000000 80.2196821931 5143.5592342267 76413.7130636874 94856.4407657731 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 223.3130106691 123.9653256308 0.0000000000 
455.394 20082.9899619638 91.2857524155 79.0398108497 8.6079742858 9.3618064672 42.7819959068 0.0000000000 78.3689600947 5144.6780459018 76440.9941003368 94855.3219540980 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 218.1605476042 121.1509560015 0.0000000000 
456.373 20063.1233067684 89.0741189853 77.1799145893 8.4017699944 9.1357797854 41.8343413553 0.0000000000 76.5528408099 5145.7703783429 76467.6427995143 94854.2296216569 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 213.1046465342 118.3871821652 0.0000000000 
457.353 20043.7457032651 86.9091900425 75.3565756335 8.1998006877 8.9144856764 40.9026676483 0.0000000000 74.7710845674 5146.8367602053 76493.6711489937 94853.1632397945 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 208.1446142133 115.6737522157 0.0000000000 
458.332 20024.8464227778 84.7903361526 73.5694429974 8.0020157884 8.6978625996 39.9869481104 0.0000000000 73.0234302278 5147.8777145821 76519.0910432312 94852.1222854177 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 203.2796997236 113.0103783382 0.0000000000 
459.311 20006.4149035608 82.7169164838 71.8181484165 7.8083632833 8.4858477178 39.0871422644 0.0000000000 71.3095967285 5148.8937587854 76543.9142765862 94851.1062412144 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 198.5090984105 110.3967389929 0.0000000000 
460.291 19988.4407519894 80.6882802306 70.1023077363 7.6187898667 8.2783770472 38.2031965560 0.0000000000 69.6292844812 5149.8854041451 76568.1525370227 94850.1145958547 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 193.8319556874 107.8324810372 0.0000000000 
461.270 19970.9137434821 78.7037679673 68.4215222474 7.4332410787 8.0753856000 37.3350450618 0.0000000000 67.9821767213 5150.8531558268 76591.8174002733 94849.1468441730 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 189.2473707093 105.3172217831 0.0000000000 
462.249 19953.8238231664 76.7627129333 66.7753799675 7.2516614361 7.8768075201 36.4826101812 0.0000000000 66.3679408092 5151.7975126670 76614.9203244490 94848.2024873327 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 184.7543999139 102.8505509903 0.0000000000 
463.229 19937.1611063057 74.8644422516 65.1634568693 7.0739945572 7.6825762115 35.6458033107 0.0000000000 64.7862294835 5152.7189670244 76637.4726450795 94847.2810329753 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 180.3520604322 100.4320327943 0.0000000000 
464.208 19920.9158785000 73.0082780834 63.5853180572 6.9001832812 7.4926244608 34.8245255011 0.0000000000 63.2366820677 5153.6180046480 76659.4855705661 94846.3819953517 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 176.0393333680 98.0612075688 0.0000000000 
465.187 19905.0785956748 71.1935387190 62.0405188919 6.7301697807 7.3068845528 34.0186680953 0.0000000000 61.7189256278 5154.4951045596 76680.9701780321 94845.5048954401 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 171.8151669485 95.7375937231 0.0000000000 
466.167 19889.6398838697 69.4195396091 60.5286060643 6.5638956693 7.1252883794 33.2281133488 0.0000000000 60.2325760842 5155.3507389517 76701.9374095537 94844.6492610480 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 167.6784795460 93.4606894330 0.0000000000 
467.146 19874.5905388425 67.6855943364 59.0491186197 6.4013021027 6.9477675437 32.4527350310 0.0000000000 58.7772392769 5156.1853730980 76722.3980687553 94843.8146269017 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 163.6281625740 91.2299743079 0.0000000000 
468.125 19859.9215254972 65.9910155313 57.6015889341 6.2423298750 6.7742534566 31.6923990069 0.0000000000 57.3525119852 5156.9994652782 76742.3628177551 94843.0005347216 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 159.6630832578 89.0449109921 0.0000000000 
469.105 19845.6239771508 64.3351157323 56.1855436419 6.0869195098 6.6046774292 30.9469638005 0.0000000000 55.9579829021 5157.7934667144 76761.8421744430 94842.2065332854 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 155.7820872835 86.9049467026 0.0000000000 
470.084 19831.6891946474 62.7172081935 54.8005045180 5.9350113453 6.4389707588 30.2162811385 0.0000000000 54.5932335648 5158.5678215200 76780.8465100776 94841.4321784797 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 151.9840013255 84.8095147033 0.0000000000 
471.064 19818.1086453329 61.1366076422 53.4459893150 5.7865456156 6.2770648099 29.5001964751 0.0000000000 53.2578392420 5159.3229666592 76799.3860471870 94840.6770333405 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 148.2676354575 82.7580357171 0.0000000000 
472.043 19804.8739618985 59.5926309863 52.1215125556 5.6414625262 6.1188910900 28.7985494973 0.0000000000 51.9513697787 5160.0593319173 76817.4708577586 94839.9406680824 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 144.6317854478 80.7499192760 0.0000000000 
473.022 19791.9769411032 58.0845979763 50.8265862831 5.4997023257 5.9643813209 28.1111746116 0.0000000000 50.6733904001 5160.7773398811 76835.1108617030 94839.2226601186 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 141.0752349414 78.7845650117 0.0000000000 
474.002 19779.4095423859 56.6118318207 49.5607207706 5.3612053723 5.8134675048 27.4379014115 0.0000000000 49.4234624744 5161.4774059285 76852.3158255806 94838.5225940712 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 137.5967575336 76.8613638859 0.0000000000 
474.981 19767.1638863742 55.1736597597 48.3234251898 5.2259121969 5.6660819861 26.7785551262 0.0000000000 48.2011442374 5162.1599382272 76869.0953615738 94837.8400617725 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 134.1951187365 74.9796993636 0.0000000000 
475.960 19755.2322533000 53.7694135963 47.1142082415 5.0937635613 5.5221575090 26.1329570513 0.0000000000 47.0059914780 5162.8253377415 76885.4589266960 94837.1746622582 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 130.8690778411 73.1389485293 0.0000000000 
476.940 19743.6070813290 52.3984301893 45.9325787482 4.9647005127 5.3816272709 25.5009249608 0.0000000000 45.8375581872 5163.4739982470 76901.4158222199 94836.5260017527 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 127.6173896797 71.3384831480 0.0000000000 
477.919 19732.2809648117 51.0600519074 44.7780462111 4.8386644346 5.2444249716 24.8822735015 0.0000000000 44.6953971711 5164.1063063527 76916.9751933178 94835.8936936470 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 124.4388062901 69.5776706727 0.0000000000 
478.898 19721.2466524641 49.7536270475 43.6501213327 4.7155970944 5.1104848591 24.2768145696 0.0000000000 43.5790606293 5164.7226415300 76932.1460288976 94835.2773584697 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 121.3320784851 67.8558751990 0.0000000000 
479.878 19710.4970454844 48.4785102195 42.5483165046 4.5954406862 4.9797417714 23.6843576703 0.0000000000 42.4881006991 5165.3233761477 76946.9371616261 94834.6766238520 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 118.2959573316 66.1724583694 0.0000000000 
480.857 19700.0251956123 47.2340626970 41.4721462648 4.4781378719 4.8521311754 23.1047102601 0.0000000000 41.4220699677 5165.9088755136 76961.3572681266 94834.0911244860 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 115.3291955399 64.5267802278 0.0000000000 
481.836 19689.8243031368 46.0196527384 40.4211277228 4.3636318184 4.7275892019 22.5376780730 0.0000000000 40.3805219534 5166.4794979209 76975.4148693411 94833.5205020787 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 112.4305487696 62.9182000265 0.0000000000 
482.816 19679.8877148597 44.8346558772 39.3947809563 4.2518662313 4.6060526780 21.9830654308 0.0000000000 39.3630115555 5167.0355947004 76989.1183310464 94832.9644052992 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 109.5987768519 61.3460769863 0.0000000000 
483.795 19670.2089220188 43.6784551848 38.3926293780 4.1427853868 4.4874591563 21.4406755365 0.0000000000 38.3690954765 5167.5775102770 77002.4758645135 94832.4224897225 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 106.8326449340 59.8097710130 0.0000000000 
484.774 19660.7815581768 42.5504415068 37.4142000769 4.0363341600 4.3717469409 20.9103107544 0.0000000000 37.3983326152 5168.1055822308 77015.4955273026 94831.8944177688 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 104.1309245473 58.3086433696 0.0000000000 
485.754 19651.5993970804 41.4500136733 36.4590241323 3.9324580510 4.2588551117 20.3917728733 0.0000000000 36.4502844337 5168.6201413620 77028.1852241823 94831.3798586375 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 101.4923946020 56.8420573070 0.0000000000 
486.733 19642.6563504961 40.3765786865 35.5266369039 3.8311032085 4.1487235454 19.8848633569 0.0000000000 35.5245152985 5169.1215117600 77040.5527081653 94830.8784882396 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 98.9158423133 55.4093786555 0.0000000000 
487.712 19633.9464660235 39.3295518844 34.6165782975 3.7322164507 4.0412929342 19.3893835794 0.0000000000 34.6205927969 5169.6100108750 77052.6055816527 94830.3899891246 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 96.4000640587 54.0099763763 0.0000000000 
488.692 19625.4639248938 38.3083570842 33.7283930087 3.6357452846 3.9365048024 18.9051350476 0.0000000000 33.7380880293 5170.0859495938 77064.3512976775 94829.9140504059 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 93.9438661727 52.6432230769 0.0000000000 
489.671 19617.2030397559 37.3124267051 32.8616307448 3.5416379228 3.8343015208 18.4319196106 0.0000000000 32.8765758802 5170.5496323170 77075.7971612406 94829.4503676826 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 91.5460656792 51.3084954908 0.0000000000 
490.650 19609.1582524527 36.3412018719 32.0158464261 3.4498432979 3.7346263194 17.9695396559 0.0000000000 32.0356352661 5171.0013570404 77086.9503307312 94828.9986429592 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 89.2054909654 50.0051749220 0.0000000000 
491.630 19601.3241317932 35.3941325014 31.1906003686 3.3603110762 3.6374232971 17.5177982944 0.0000000000 31.2148493638 5171.4414154368 77097.8178194252 94828.5585845628 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 86.9209824001 48.7326476582 0.0000000000 
492.609 19593.6953713220 34.4706773713 30.3854584469 3.2729916683 3.5426374315 17.0764995324 0.0000000000 30.4138058190 5171.8700929415 77108.4064970551 94828.1299070582 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 84.6913928981 47.4903053514 0.0000000000 
493.588 19586.2667870890 33.5703041738 29.5999922408 3.1878362391 3.4502145847 16.6454484338 0.0000000000 29.6320969357 5172.2876688380 77118.7230914430 94827.7123311617 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 82.5155884341 46.2775453695 0.0000000000 
494.568 19579.0333154236 32.6924895541 28.8337791650 3.1047967152 3.3601015099 16.2244512700 0.0000000000 28.8693198482 5172.6944163466 77128.7741901936 94827.3055836530 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 80.3924485083 45.0937711182 0.0000000000 
495.547 19571.9900107146 31.8367191355 28.0864025825 3.0238257919 3.2722458544 15.8133156603 0.0000000000 28.1250766763 5173.0906027137 77138.5662424395 94826.9093972859 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 78.3208665654 43.9383923366 0.0000000000 
496.526 19565.1320431984 31.0024875306 27.3574519040 2.9448769379 3.1865961627 15.4118507020 0.0000000000 27.3989746641 5173.4764893018 77148.1055606329 94826.5235106978 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 76.2997503707 42.8108253661 0.0000000000 
497.506 19558.4546967579 30.1892983418 26.6465226729 2.8679043992 3.1031018775 15.0198670909 0.0000000000 26.6906263038 5173.8523316816 77157.3983223808 94826.1476683180 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 74.3280223443 41.7104933946 0.0000000000 
498.485 19551.9533667349 29.3966641492 25.9532166373 2.7928632016 3.0217133400 14.6371772322 0.0000000000 25.9996494450 5174.2183797234 77166.4505723158 94825.7816202762 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 72.4046198562 40.6368266772 0.0000000000 
499.464 19545.6235577561 28.6241064884 25.2771418090 2.7197091521 2.9423817885 14.2635953437 0.0000000000 25.3256673906 5174.5748776907 77175.2682240003 94825.4251223089 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 70.5284954839 39.5892627343 0.0000000000 
500.444 19539.4608815762 27.8711558192 24.6179125115 2.6483988390 2.8650593564 13.8989375493 0.0000000000 24.6683089790 5174.9220643330 77183.8570618582 94825.0779356666 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 68.6986172352 38.5672465284 0.0000000000 
501.423 19533.4610549387 27.1373514843 23.9751494167 2.5788896316 2.7896990691 13.5430219653 0.0000000000 24.0272086555 5175.2601729793 77192.2227431308 94824.7398270203 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 66.9139687381 37.5702306208 0.0000000000 
502.402 19527.6198974560 26.4222416600 23.3484795713 2.5111396781 2.7162548399 13.1956687786 0.0000000000 23.4020065305 5175.5894316321 77200.3707998518 94824.4105683674 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 65.1735493984 36.5976753091 0.0000000000 
503.382 19521.9333295109 25.7253832994 22.7375364132 2.4451079037 2.6446814652 12.8567003179 0.0000000000 22.7923484286 5175.9100630612 77208.3066408394 94824.0899369384 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 63.4763745286 35.6490487465 0.0000000000 
504.361 19516.3973701794 25.0463420678 22.1419597794 2.3807540064 2.5749346189 12.5259411181 0.0000000000 22.1978859258 5176.2222848970 77216.0355537004 94823.7777151026 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 61.8214754486 34.7238270439 0.0000000000 
505.340 19511.0081351769 24.3846922725 21.5613959052 2.3180384540 2.5069708456 12.2032179773 0.0000000000 21.6182763788 5176.5263097243 77223.5627068441 94823.4736902753 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 60.2078995609 33.8214943561 0.0000000000 
506.320 19505.7618348285 23.7400167854 20.9954974152 2.2569224784 2.4407475543 11.8883600082 0.0000000000 21.0531829439 5176.8223451756 77230.8931515021 94823.1776548240 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 58.6347104000 32.9415429522 0.0000000000 
507.299 19500.6547720641 23.1119069614 20.4439233073 2.1973680711 2.3762230099 11.5811986839 0.0000000000 20.5022745883 5177.1105940238 77238.0318237516 94822.8894059758 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 57.1009876605 32.0834732722 0.0000000000 
508.279 19495.6833404398 22.4999625502 19.9063389300 2.1393379762 2.3133563259 11.2815678766 0.0000000000 19.9652260933 5177.3912542745 77244.9835465404 94822.6087457251 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 55.6058272021 31.2467939699 0.0000000000 
509.258 19490.8440221850 21.9037916056 19.3824159527 2.0827956851 2.2521074550 10.9893038928 0.0000000000 19.4417180497 5177.6645192579 77251.7530317079 94822.3354807416 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 54.1483410354 30.4310219426 0.0000000000 
510.237 19486.1333862775 21.3230103885 18.8718323307 2.0277054285 2.1924371804 10.7042455019 0.0000000000 18.9314368475 5177.9305777201 77258.3448820042 94822.0694222795 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 52.7276572890 29.6356823495 0.0000000000 
511.217 19481.5480865452 20.7572432678 18.3742722645 1.9740321693 2.1343071057 10.4262339608 0.0000000000 18.4340746576 5178.1896139132 77264.7635931017 94821.8103860864 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 51.3429201580 28.8603086185 0.0000000000 
512.196 19477.0848597971 20.2061226173 17.8894261542 1.9217415951 2.0776796458 10.1551130340 0.0000000000 17.9493294088 5178.4418076853 77271.0135555984 94821.5581923143 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 49.9932898380 28.1044424428 0.0000000000 
513.175 19472.7405239821 19.6692887097 17.4169905492 1.8708001094 2.0225180157 9.8907290089 0.0000000000 17.4769047587 5178.6873345692 77277.0990570107 94821.3126654304 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 48.6779424421 27.3676337677 0.0000000000 
514.155 19468.5119763763 19.1463896083 16.9566680937 1.8211748234 1.9687862207 9.6329307080 0.0000000000 17.0165100596 5178.9263658707 77283.0242837551 94821.0736341289 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 47.3960699054 26.6494407676 0.0000000000 
515.134 19464.3961918008 18.6370810560 16.5081674680 1.7728335471 1.9164490451 9.3815694961 0.0000000000 16.5678603195 5179.1590687551 77288.7933231147 94820.8409312445 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 46.1468798758 25.9494298156 0.0000000000 
516.113 19460.3902208672 18.1410263625 16.0712033269 1.7257447800 1.8654720413 9.1364992853 0.0000000000 16.1306761593 5179.3856063338 77294.4101651921 94820.6143936657 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 44.9295955929 25.2671754446 0.0000000000 
517.093 19456.4911882538 17.6578962901 15.6454962347 1.6798777019 1.8158215185 8.8975765356 0.0000000000 15.7046837653 5179.6061377491 77299.8787048445 94820.3938622504 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 43.7434557560 24.6022603009 0.0000000000 
518.072 19452.6962910109 17.1873689377 15.2307725965 1.6352021635 1.7674645313 8.6646602529 0.0000000000 15.2896148381 5179.8208182584 77305.2027436015 94820.1791817412 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 42.5877143824 23.9542750910 0.0000000000 
519.051 19449.0027968956 16.7291296237 14.8267645881 1.5916886762 1.7203688683 8.4376119844 0.0000000000 14.8852065389 5180.0297993167 77310.3859915642 94819.9702006830 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 41.4616406559 23.3228185232 0.0000000000 
520.031 19445.4080427370 16.2828707684 14.4332100828 1.5493084028 1.6745030401 8.2162958102 0.0000000000 14.4912014315 5180.2332286589 77315.4320692837 94819.7667713407 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 40.3645187673 22.7074972417 0.0000000000 
521.010 19441.9094328300 15.8482917751 14.0498525760 1.5080331467 1.6298362676 8.0005783339 0.0000000000 14.1073474228 5180.4312503803 77320.3445096190 94819.5687496193 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 39.2956477471 22.1079257568 0.0000000000 
521.989 19438.5044373599 15.4250989109 13.6764411089 1.4678353427 1.5863384705 7.7903286695 0.0000000000 13.7333976998 5180.6240050162 77325.1267595731 94819.3759949834 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 38.2543412913 21.5237263693 0.0000000000 
522.969 19435.1905908554 15.0130051875 13.3127301892 1.4286880459 1.5439802548 7.5854184267 0.0000000000 13.3691106647 5180.8116296199 77329.7821821059 94819.1883703798 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 37.2399275813 20.9545290914 0.0000000000 
523.948 19431.9654906719 14.6117302415 12.9584797117 1.3905649222 1.5027329014 7.3857216943 0.0000000000 13.0142498683 5180.9942578402 77334.3140579246 94819.0057421595 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 36.2517490979 20.3999715626 0.0000000000 
524.927 19428.8267955033 14.2210002151 12.6134548769 1.3534402371 1.4625683539 7.1911150217 0.0000000000 12.6685839409 5181.1720199972 77338.7255872500 94818.8279800024 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 35.2891624304 19.8596989626 0.0000000000 
525.907 19425.7722239234 13.8405476364 12.2774261086 1.3172888461 1.4234592067 7.0014773982 0.0000000000 12.3318865222 5181.3450431571 77343.0198915576 94818.6549568425 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 34.3515380818 19.3333639204 0.0000000000 
526.886 19422.7995529559 13.4701113007 11.9501689715 1.2820861841 1.3853786930 6.8166902313 0.0000000000 12.0039361898 5181.5134512056 77347.2000152946 94818.4865487941 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 33.4382602697 18.8206264211 0.0000000000 
527.865 19419.9066166726 13.1094361521 11.6314640869 1.2478082546 1.3483006731 6.6366373235 0.0000000000 11.6845163859 5181.6773649201 77351.2689275715 94818.3226350796 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 32.5487267240 18.3211537093 0.0000000000 
528.845 19417.0913048210 12.7582731652 11.3210970489 1.2144316200 1.3121996224 6.4612048471 0.0000000000 11.3734153438 5181.8369020407 77355.2295238272 94818.1630979589 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 31.6823484822 17.8346201909 0.0000000000 
529.824 19414.3515614789 12.4163792283 11.0188583399 1.1819333906 1.2770506196 6.2902813189 0.0000000000 11.0704260130 5181.9921773403 77359.0846274692 94818.0078226593 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 30.8385496819 17.3607073319 0.0000000000 
530.803 19411.6853837371 12.0835170267 10.7245432455 1.1502912148 1.2428293350 6.1237575728 0.0000000000 10.7753459838 5182.1433026927 77362.8369914867 94817.8566973070 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 30.0167673519 16.8991035566 0.0000000000 
531.783 19409.0908204104 11.7594549275 10.4379517701 1.1194832685 1.2095120191 5.9615267319 0.0000000000 10.4879774113 5182.2903871400 77366.4893000379 94817.7096128596 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 29.2164512009 16.4495041432 0.0000000000 
532.762 19406.5659707740 11.4439668649 10.1588885516 1.0894882452 1.1770754906 5.8034841799 0.0000000000 10.2081269391 5182.4335369589 77370.0441700103 94817.5664630407 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 28.4370634063 16.0116111189 0.0000000000 
533.741 19404.1089833287 11.1368322267 9.8871627770 1.0602853455 1.1454971255 5.6495275310 0.0000000000 9.9356056223 5182.5728557253 77373.5041525547 94817.4271442743 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 27.6780784013 15.5851331533 0.0000000000 
534.721 19401.7180545914 10.8378357422 9.6225880980 1.0318542673 1.1147548453 5.4995566001 0.0000000000 9.6702288512 5182.7084443778 77376.8717345922 94817.2915556218 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 26.9389826619 15.1697854513 0.0000000000 
535.700 19399.3914279118 10.5467673714 9.3649825465 1.0041751958 1.0848271058 5.3534733714 0.0000000000 9.4118162739 5182.8404012802 77380.1493402946 94817.1595987194 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 26.2192744934 14.7652896453 0.0000000000 
536.679 19397.1273923151 10.2634221944 9.1141684512 0.9772287934 1.0556928863 5.2111819672 0.0000000000 9.1601917199 5182.9688222827 77383.3393325386 94817.0311777169 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 25.5184638180 14.3713736870 0.0000000000 
537.659 19394.9242813705 9.9876003039 8.8699723541 0.9509961902 1.0273316786 5.0725886156 0.0000000000 8.9151831229 5183.0938007819 77386.4440143321 94816.9061992177 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 24.8360719614 13.9877717385 0.0000000000 
538.638 19392.7804720839 9.7191066972 8.6322249279 0.9254589741 0.9997234758 4.9376016187 0.0000000000 8.6766224448 5183.2154277791 77389.4656302153 94816.7845722205 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 24.1716314414 13.6142240635 0.0000000000 
539.617 19390.6943838156 9.4577511712 8.4007608941 0.9005991815 0.9728487618 4.8061313196 0.0000000000 8.4443455994 5183.3337919385 77392.4063676346 94816.6662080612 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 23.5246857564 13.2504769190 0.0000000000 
540.597 19388.6644772225 9.2033482178 8.1754189415 0.8763992873 0.9466885008 4.6780900696 0.0000000000 8.2181923765 5183.4489796431 77395.2683582905 94816.5510203565 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 22.8947891756 12.8962824461 0.0000000000 
541.576 19386.6892532241 8.9557169213 7.9560416454 0.8528421962 0.9212241267 4.5533921949 0.0000000000 7.9980063668 5183.5610750502 77398.0536794590 94816.4389249495 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 22.2815065300 12.5513985617 0.0000000000 
542.555 19384.7672519913 8.7146808569 7.7424753883 0.8299112330 0.8964375332 4.4319539636 0.0000000000 7.7836348872 5183.6701601453 77400.7643552872 94816.3298398544 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 21.6844130053 12.2155888508 0.0000000000 
543.535 19382.8970519593 8.4800679912 7.5345702804 0.8075901337 0.8723110631 4.3136935526 0.0000000000 7.5749289064 5183.7763147952 77403.4023580633 94816.2236852045 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 21.1030939362 11.8886224590 0.0000000000 
544.514 19381.0772688622 8.2517105841 7.3321800822 0.7858630364 0.8488274986 4.1985310136 0.0000000000 7.3717429715 5183.8796167996 77405.9696094612 94816.1203832000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 20.5371446023 11.5702739851 0.0000000000 
545.493 19379.3065547907 8.0294450920 7.1351621265 0.7647144727 0.8259700519 4.0863882402 0.0000000000 7.1739351354 5183.9801419423 77408.4679817589 94816.0198580573 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 19.9861700267 11.2603233756 0.0000000000 
546.473 19377.5835972713 7.8131120729 6.9433772431 0.7441293588 0.8037223547 3.9771889345 0.0000000000 6.9813668842 5184.0779640400 77410.8992990333 94815.9220359596 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 19.4497847753 10.9585558188 0.0000000000 
547.452 19375.9071183668 7.6025560929 6.7566896830 0.7240929868 0.7820684493 3.8708585738 0.0000000000 6.7939030666 5184.1731549916 77413.2653383286 94815.8268450080 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 18.9276127595 10.6647616404 0.0000000000 
548.432 19374.2758737978 7.3976256344 6.5749670449 0.7045910166 0.7609927792 3.7673243774 0.0000000000 6.6114118226 5184.2657848253 77415.5678308018 94815.7342151742 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 18.4192870406 10.3787362000 0.0000000000 
